ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
5231,C,Ship,4,3,262,3,low,M,9,4404
9925,D,Ship,6,2,267,4,low,M,10,1580
1361,C,Road,5,5,230,2,medium,F,36,3381
9632,F,Ship,6,4,292,4,medium,M,8,1779
6045,A,Flight,4,3,266,5,high,F,5,1590
3708,F,Flight,5,4,142,2,high,M,7,5341
153,A,Flight,3,4,97,4,low,M,32,1238
1809,A,Ship,4,1,151,5,high,M,28,1148
1208,F,Road,3,1,100,3,low,F,17,1129
2768,F,Ship,3,1,121,5,low,M,62,1505
6075,A,Ship,4,3,145,4,medium,M,2,5735
9740,F,Flight,3,4,143,3,low,M,10,5261
5087,C,Ship,4,3,158,3,high,M,1,5089
2766,F,Ship,5,5,226,3,low,M,50,2348
6467,C,Ship,5,3,230,4,medium,M,4,5278
2037,A,Road,4,2,172,2,low,M,23,1019
1734,F,Ship,2,3,192,2,low,F,31,2621
8584,B,Ship,4,3,134,4,low,M,8,4879
10867,D,Ship,4,3,185,2,low,M,3,5914
10739,C,Ship,4,1,255,5,medium,F,1,1918
6251,C,Ship,4,3,273,10,medium,F,8,4896
7209,A,Ship,6,4,278,5,low,M,5,1180
9734,F,Flight,5,2,251,2,low,M,2,4245
5527,D,Ship,6,5,252,4,low,F,9,1460
7379,C,Road,5,4,254,2,low,M,9,5658
8986,B,Ship,4,3,268,2,low,F,4,5280
7108,B,Road,7,1,309,4,low,F,4,1151
6578,F,Flight,5,1,266,5,low,F,9,1852
10676,F,Road,4,3,230,3,high,F,1,5114
1281,A,Ship,3,4,179,3,high,M,57,1582
5748,F,Road,5,3,280,3,high,M,2,5273
1698,F,Ship,3,2,263,3,high,F,44,3802
8410,B,Ship,4,2,187,2,medium,M,7,4470
7166,F,Ship,7,5,289,4,low,F,5,1864
3793,D,Ship,4,1,180,3,low,F,1,5677
708,F,Ship,3,3,241,3,low,M,5,2713
9940,B,Ship,4,3,218,5,medium,F,9,1024
5767,D,Flight,6,1,249,4,medium,M,2,1189
3455,C,Ship,4,4,149,3,low,F,8,5658
1154,F,Ship,6,5,154,10,medium,F,48,1990
10058,F,Ship,4,2,210,2,medium,F,1,5437
988,B,Ship,3,3,202,2,medium,M,39,3857
6341,C,Ship,3,5,139,2,low,F,7,4449
9769,D,Ship,4,3,167,3,high,F,4,6000
3338,F,Ship,6,2,204,4,medium,F,2,4431
6179,C,Flight,6,3,275,6,low,M,4,4875
7310,F,Ship,4,2,268,2,medium,F,8,4219
3689,C,Road,3,3,168,2,low,F,9,4608
5003,C,Ship,4,2,261,3,high,M,1,4931
6831,A,Road,7,1,275,4,medium,M,7,1754
9226,B,Ship,5,4,244,6,high,F,3,4089
6446,F,Flight,4,3,224,2,medium,M,8,5961
8066,F,Road,2,3,133,4,low,F,5,5989
1313,C,Ship,2,2,139,3,medium,F,23,1283
6034,B,Flight,5,3,260,5,medium,M,8,1001
937,D,Road,3,2,250,3,low,F,49,3798
6803,C,Ship,4,2,173,3,high,F,3,5364
3320,F,Ship,4,4,159,2,medium,F,6,5221
297,A,Ship,4,2,183,3,medium,F,12,3646
1468,B,Ship,3,5,250,4,low,F,11,3464
3235,D,Ship,5,3,169,2,low,M,8,5352
6620,F,Ship,3,3,279,4,low,M,3,4620
312,F,Ship,3,2,154,3,low,F,56,1136
6954,F,Ship,3,1,207,2,low,F,7,5596
1952,F,Ship,5,1,165,3,low,F,27,1905
7632,F,Ship,5,4,225,2,low,M,8,4725
10895,C,Ship,3,2,248,3,medium,M,8,5171
3236,F,Ship,5,4,182,2,medium,M,2,4554
260,F,Road,2,4,147,3,low,M,5,1920
1335,A,Ship,3,1,198,4,medium,F,44,2848
4251,A,Flight,5,4,194,5,low,M,8,4038
202,B,Ship,2,3,160,3,low,F,43,1251
4301,C,Ship,5,4,196,3,medium,M,2,5427
10599,A,Ship,4,2,177,3,medium,M,5,5757
2608,B,Flight,3,2,218,3,medium,F,52,2149
5533,D,Ship,7,3,270,4,medium,F,10,1211
1786,B,Flight,4,2,149,4,low,M,40,1102
10968,F,Flight,5,4,221,6,medium,M,5,1944
9847,D,Road,5,5,246,3,medium,F,7,5167
7192,B,Ship,6,3,284,4,medium,M,4,1652
1280,F,Ship,3,2,213,2,medium,F,54,2809
5484,F,Flight,3,4,252,4,low,F,10,5495
9339,A,Ship,5,1,151,3,medium,M,2,4172
10100,F,Ship,3,2,133,3,medium,M,10,5803
3459,A,Ship,4,1,170,2,medium,F,5,5182
870,F,Ship,3,1,196,3,low,F,64,2911
10219,D,Ship,5,3,274,5,medium,M,7,1696
5816,F,Ship,5,3,218,3,medium,F,4,4198
8439,A,Ship,6,5,246,5,high,F,3,4660
9810,F,Ship,2,4,246,2,low,M,10,5337
5529,A,Ship,6,4,248,4,low,F,6,1851
8195,C,Road,5,4,265,3,medium,M,10,4565
2548,B,Ship,5,2,235,2,low,F,61,3451
4586,F,Ship,3,4,228,3,medium,F,8,5419
9932,F,Ship,5,3,243,5,medium,M,8,1223
1123,D,Ship,4,1,181,4,low,F,46,2399
1540,B,Ship,3,2,184,4,medium,F,10,2972
2573,C,Ship,2,1,282,5,low,F,51,1362
2161,D,Ship,3,4,254,2,medium,F,44,3786
3743,C,Ship,4,5,231,3,low,M,4,5089
7368,F,Ship,3,4,140,6,low,M,9,4558
9535,D,Ship,3,1,131,6,medium,M,8,5352
792,F,Ship,5,4,133,2,medium,M,30,1161
8746,B,Road,3,2,260,2,low,M,7,5553
6442,B,Flight,4,1,224,3,low,M,9,5546
4962,F,Ship,3,3,229,2,medium,F,1,5670
10873,D,Ship,3,4,177,2,medium,M,3,4240
3020,F,Flight,4,5,253,2,low,F,36,3389
8627,C,Flight,7,3,307,4,low,M,1,1793
4833,A,Ship,4,5,140,3,medium,F,8,4956
6276,F,Road,7,5,133,5,low,F,3,1544
4005,A,Ship,4,3,233,3,medium,M,4,5259
9759,A,Ship,4,2,202,3,medium,M,7,5821
7872,F,Ship,4,4,193,3,low,M,2,5975
6248,F,Ship,3,1,177,4,low,F,6,5037
9033,A,Road,4,5,180,4,high,F,10,5176
5329,D,Road,2,4,201,2,high,M,2,5115
3051,A,Ship,6,5,243,3,medium,F,35,2374
4171,D,Ship,4,3,170,3,medium,F,2,5330
4737,A,Ship,4,4,245,2,low,M,6,5772
6092,F,Ship,3,3,225,4,low,F,9,5468
3317,C,Ship,3,5,132,2,low,M,10,4462
5009,C,Ship,3,2,262,7,high,M,5,5985
6201,A,Ship,4,1,153,2,low,F,1,4027
8692,B,Ship,4,2,150,2,low,F,2,5301
10710,F,Ship,5,1,241,5,low,F,5,1116
7367,C,Ship,5,3,251,3,medium,F,8,4228
3018,F,Flight,4,1,235,2,high,M,64,2107
2687,C,Ship,4,2,273,2,low,F,31,2229
4901,C,Ship,4,4,163,6,medium,M,1,4584
7980,F,Ship,4,4,272,2,low,M,7,4042
7436,F,Ship,6,5,240,3,low,M,4,5219
10284,F,Flight,3,5,177,2,low,F,2,4906
3982,B,Flight,4,2,173,3,medium,F,1,5128
8191,D,Ship,3,3,231,3,medium,F,9,4623
4947,A,Flight,5,2,131,5,low,F,4,4600
1042,B,Ship,3,1,236,3,medium,M,28,3290
2142,F,Ship,3,3,261,3,medium,M,14,3479
5433,A,Ship,2,1,255,2,medium,M,9,5936
686,F,Flight,4,2,241,2,low,M,17,3844
10031,C,Ship,4,4,186,3,low,F,8,4969
5281,D,Ship,6,5,261,4,low,F,3,1217
7177,D,Ship,7,5,282,5,low,M,8,1091
5974,B,Ship,4,1,220,3,medium,M,1,5159
2959,D,Ship,4,2,220,3,high,F,39,2459
3828,F,Road,3,3,182,4,low,M,10,1690
2463,A,Flight,5,2,224,4,medium,M,43,2336
1235,C,Flight,2,3,280,4,low,M,17,3555
10101,A,Ship,3,2,239,3,low,M,4,5628
4066,B,Ship,5,4,227,2,medium,M,10,4734
4376,F,Road,3,5,195,3,medium,F,10,5585
3298,B,Flight,3,3,205,2,medium,M,6,4989
7653,A,Road,3,1,164,10,medium,F,6,5603
4443,A,Ship,4,5,164,2,low,F,9,5453
5022,F,Ship,6,2,293,5,low,F,3,1969
5770,B,Flight,6,5,244,4,medium,F,4,1648
308,F,Ship,3,3,163,3,medium,M,9,1257
2916,F,Ship,3,4,242,3,high,M,54,3011
7818,F,Flight,5,2,152,3,medium,M,4,4699
7180,B,Ship,5,5,263,4,low,F,9,1551
835,D,Flight,5,4,271,3,medium,F,16,2563
83,C,Ship,4,4,217,3,high,F,26,2875
3976,B,Flight,5,4,227,2,low,F,9,5706
6339,A,Ship,3,5,154,3,high,F,2,4219
5030,F,Ship,6,5,294,4,medium,F,2,1273
195,A,Ship,4,2,270,4,low,F,46,1736
5230,B,Ship,4,2,268,6,medium,M,2,4348
7403,C,Flight,6,3,306,4,low,F,5,1490
9839,C,Road,5,5,203,4,low,M,6,4557
6290,F,Road,6,5,309,4,low,M,6,1463
5916,F,Ship,5,5,185,3,low,M,5,4520
4014,F,Ship,4,5,237,2,medium,F,10,4963
5380,B,Ship,3,5,258,3,low,M,5,4314
7119,A,Road,3,5,221,3,medium,F,8,4523
7352,F,Ship,3,2,154,3,low,F,6,5540
8523,A,Ship,3,5,233,2,medium,M,1,4913
371,C,Ship,4,3,169,2,low,M,2,1399
8922,F,Flight,4,5,250,5,medium,M,6,1662
7240,B,Road,3,5,142,3,low,F,2,4619
4723,D,Ship,3,2,191,2,medium,M,7,5357
9249,A,Ship,4,2,231,4,medium,M,9,5194
6057,A,Ship,4,4,210,2,medium,M,8,5942
2607,A,Flight,3,5,151,3,low,M,3,1273
5359,D,Flight,4,3,149,3,low,F,3,5542
1314,F,Ship,2,5,186,2,low,M,17,3896
10698,F,Flight,2,5,157,3,medium,F,4,4888
526,B,Road,3,3,249,3,medium,M,51,2173
4931,C,Flight,2,2,264,3,medium,M,1,4518
1748,F,Ship,4,5,263,2,low,M,62,2267
2748,F,Flight,3,3,150,3,low,M,6,1775
10659,A,Ship,5,4,260,5,low,F,2,1178
9916,B,Ship,5,3,275,5,low,F,2,1816
6846,F,Flight,4,2,186,2,low,M,2,5604
2918,F,Ship,4,4,176,3,medium,M,53,1472
839,C,Flight,2,4,168,3,low,F,15,1886
4598,F,Ship,4,4,197,3,low,F,7,5099
4351,D,Ship,2,5,211,4,low,M,1,5673
2742,F,Flight,4,2,171,3,low,F,40,1021
2618,F,Flight,4,2,273,2,low,F,9,3383
4061,C,Ship,4,5,209,2,low,F,8,4047
1555,D,Ship,4,5,233,5,medium,F,44,2648
9373,D,Ship,4,5,271,4,medium,M,9,5057
8654,F,Ship,4,1,255,5,low,F,9,1793
6684,F,Ship,4,4,157,2,low,M,9,4491
21,A,Ship,3,3,161,2,medium,F,38,1521
1372,B,Flight,5,4,268,3,medium,M,6,2206
5489,C,Flight,5,5,268,3,medium,M,2,4459
822,F,Flight,2,1,98,3,low,F,29,1806
9531,A,Ship,4,2,144,5,low,F,3,5807
8176,B,Ship,3,5,193,3,medium,F,4,5817
5469,A,Road,6,5,301,5,medium,M,3,1628
688,B,Flight,4,5,273,2,high,M,63,3516
5975,C,Ship,4,3,274,2,low,M,1,4762
8161,D,Ship,4,3,209,5,medium,M,6,4384
9851,C,Road,3,2,122,4,low,F,9,5299
5032,B,Ship,6,4,294,4,medium,M,6,1112
9023,C,Road,5,4,140,3,medium,M,4,4623
4382,F,Flight,3,1,224,2,low,M,9,4007
5260,B,Ship,7,5,281,4,low,M,8,1987
8349,A,Road,6,1,278,4,medium,M,6,1576
8515,D,Ship,3,2,177,2,high,F,7,4764
4137,A,Ship,5,3,170,3,medium,M,10,4198
7159,D,Ship,6,1,305,4,low,M,5,1588
5184,F,Road,2,2,150,3,low,F,6,5854
4297,D,Ship,3,4,268,2,medium,F,4,1442
9508,B,Ship,3,4,253,3,medium,M,4,4269
6490,B,Ship,5,1,232,3,low,F,10,1014
10803,A,Road,4,5,229,5,low,F,3,1954
409,D,Flight,3,2,192,3,medium,M,43,3339
1704,F,Ship,4,3,201,3,low,F,46,3641
10729,D,Ship,3,2,278,4,medium,M,7,1879
9168,F,Road,6,4,260,4,low,F,1,1883
2572,B,Ship,4,5,212,4,low,M,21,1014
1766,F,Road,2,2,148,6,medium,F,63,1279
2392,B,Ship,3,1,200,2,low,F,44,2651
9407,C,Ship,4,1,274,5,low,F,5,1581
1738,B,Ship,4,1,144,2,high,M,35,1072
6570,F,Road,6,3,297,4,medium,F,2,1520
2153,C,Ship,4,2,191,2,low,M,11,3985
3683,C,Road,5,5,174,3,high,F,9,5969
9337,D,Ship,5,4,157,7,medium,F,9,4272
1747,D,Ship,5,1,226,2,low,M,18,2582
5878,B,Road,4,3,207,4,low,M,5,5008
950,F,Road,4,1,258,3,medium,M,53,2428
6944,F,Ship,3,3,253,2,low,M,5,4112
4958,F,Ship,6,4,151,3,low,F,10,5414
8869,D,Ship,4,3,246,5,low,M,5,1395
7578,F,Ship,5,3,236,4,medium,M,7,4308
7808,F,Flight,3,5,175,3,high,F,6,5150
4950,F,Ship,5,5,137,3,low,M,5,5914
3975,A,Flight,4,1,150,3,low,F,10,4470
5051,C,Road,4,3,192,3,low,F,10,4068
3504,F,Ship,4,2,209,2,medium,F,1,5337
8606,F,Road,6,5,246,4,medium,M,2,1581
6329,C,Ship,5,5,137,2,low,M,8,5111
2896,B,Ship,3,5,152,2,medium,F,6,1800
6702,F,Road,4,1,272,4,high,M,1,5597
1606,B,Ship,5,2,140,4,high,M,58,1175
4789,D,Road,3,4,195,7,medium,F,9,5829
4224,F,Road,5,4,229,2,medium,F,10,5001
3609,A,Ship,3,5,257,3,low,M,5,5657
5054,F,Road,4,4,145,3,medium,F,3,5424
10322,F,Ship,4,2,137,2,medium,M,3,4622
10914,F,Ship,3,2,164,4,medium,F,10,4560
1226,F,Road,3,1,135,2,medium,M,7,1316
5190,F,Road,5,1,171,5,medium,F,8,4699
10440,F,Ship,2,5,235,3,high,F,10,5775
9619,D,Ship,5,3,192,7,medium,M,10,5976
6723,A,Flight,4,4,193,3,medium,F,3,4596
10036,B,Ship,3,3,219,3,high,M,5,4321
5641,D,Ship,4,2,227,5,medium,M,6,4618
10616,F,Ship,3,2,100,4,low,F,10,5163
10964,F,Flight,4,5,220,10,medium,M,8,4100
8082,F,Flight,5,4,142,3,low,F,8,5468
1776,F,Road,5,5,190,4,medium,M,12,2947
9494,F,Ship,4,5,241,4,medium,F,10,4126
1014,F,Ship,4,1,178,2,high,M,39,1362
3207,A,Ship,2,4,176,2,medium,F,2,5138
3583,D,Ship,3,4,182,3,medium,F,2,5281
6259,D,Ship,6,1,244,4,low,M,5,1867
5057,C,Road,3,3,157,4,medium,F,2,5684
10716,F,Ship,5,2,254,5,medium,F,4,1926
6101,C,Ship,4,3,163,3,low,F,7,4556
3588,F,Ship,5,1,194,7,medium,M,8,4770
10535,C,Road,5,1,152,3,medium,F,3,5981
1104,F,Flight,3,3,104,5,medium,F,41,1936
8530,B,Ship,4,5,253,3,low,F,9,4205
5348,F,Flight,4,5,260,3,high,M,10,4919
5593,D,Road,4,4,264,4,medium,M,9,5186
8845,D,Ship,4,5,208,2,low,M,1,4039
9438,F,Road,5,5,275,3,low,F,9,1691
8346,F,Road,4,4,269,5,medium,F,2,1473
7617,A,Ship,4,5,145,2,low,F,2,4686
8208,F,Road,3,4,175,3,low,F,2,5272
9934,B,Ship,5,5,235,5,low,M,4,1758
2881,D,Flight,3,2,165,3,medium,M,47,1639
5607,A,Road,5,2,135,2,medium,M,4,5405
7502,F,Ship,7,1,265,4,medium,F,3,1357
559,D,Flight,4,2,164,3,medium,M,15,1489
6134,F,Ship,5,5,206,3,low,M,1,5520
9589,D,Flight,2,1,181,4,low,F,2,4747
1140,F,Ship,4,5,171,6,medium,F,27,1840
1092,F,Flight,3,5,154,3,medium,M,46,1312
5124,F,Ship,2,4,208,3,medium,F,6,4226
395,C,Road,3,2,272,2,low,M,33,2321
8246,F,Ship,3,5,174,2,low,F,4,5692
6594,F,Ship,5,4,281,4,medium,M,8,1220
5560,B,Ship,4,1,144,4,medium,M,6,5197
8378,F,Ship,3,3,212,2,low,M,2,5125
6472,B,Ship,4,4,266,3,low,M,3,5531
842,F,Ship,3,2,140,2,low,F,16,1685
2533,D,Ship,3,5,236,3,low,F,54,3976
4771,D,Road,4,5,180,3,medium,F,1,5088
3447,A,Ship,5,4,237,2,low,M,8,5600
2818,B,Ship,5,2,157,3,low,M,1,1798
6975,A,Road,5,3,168,3,medium,F,2,5986
1300,B,Ship,3,4,160,2,medium,M,32,1085
5461,D,Road,7,3,281,4,low,F,4,1480
5511,A,Ship,6,2,305,4,low,M,8,1015
944,F,Road,4,2,186,10,low,M,45,3722
1867,D,Ship,3,4,257,2,high,M,15,3981
1081,D,Road,3,1,224,3,low,F,45,3624
10905,A,Ship,4,2,218,2,low,M,4,4299
339,A,Ship,3,5,261,3,medium,M,15,2989
5312,F,Ship,3,1,182,2,low,F,3,5510
4513,D,Road,4,2,266,3,high,M,5,4831
7550,F,Flight,3,2,150,3,high,M,2,5502
8936,F,Ship,6,4,279,4,low,F,5,1241
3350,F,Ship,3,5,186,2,medium,M,4,4352
4961,C,Ship,2,4,158,5,medium,F,2,4303
331,D,Ship,3,4,197,3,medium,F,56,3427
4263,A,Flight,3,4,120,4,high,M,10,5537
4483,D,Ship,5,4,171,5,medium,M,1,5749
3772,B,Ship,2,2,203,4,medium,M,10,5764
2793,A,Ship,4,4,171,3,medium,F,11,1594
1886,F,Ship,5,3,123,2,low,F,30,1068
9693,A,Ship,6,4,292,4,medium,M,5,1793
3263,C,Road,4,4,199,4,medium,F,5,4194
1058,F,Ship,4,2,198,2,low,M,60,3368
3994,B,Ship,3,3,221,3,high,M,5,4568
3957,A,Road,3,1,157,3,medium,M,1,4391
4384,B,Flight,3,3,150,2,medium,M,3,5836
3065,C,Ship,2,5,164,4,medium,M,2,1439
4315,D,Ship,2,1,147,3,low,M,3,4120
9880,B,Flight,6,3,245,4,low,F,3,1982
9086,F,Ship,5,5,140,8,medium,M,2,4793
9056,F,Flight,3,3,168,2,high,M,10,5334
3223,D,Ship,3,4,223,2,low,M,9,4211
1898,F,Road,4,1,226,7,low,M,41,2964
573,A,Ship,3,4,234,2,medium,M,46,3108
8695,D,Ship,3,5,220,3,low,F,9,5672
375,A,Ship,5,1,227,3,low,F,19,3007
9886,B,Ship,5,1,275,5,low,M,6,1156
4291,D,Ship,4,4,211,4,medium,M,8,4747
10537,D,Road,4,3,195,3,low,M,1,4236
366,F,Ship,3,2,234,3,medium,M,39,2099
5973,A,Ship,3,3,265,3,medium,F,3,5986
4076,F,Ship,2,3,228,3,high,M,5,4663
8095,D,Flight,4,1,211,3,medium,F,2,5851
1708,B,Ship,3,1,254,3,medium,F,35,2965
7426,B,Ship,3,2,214,2,medium,M,7,1693
9945,A,Ship,7,5,268,4,medium,F,9,1754
896,F,Ship,4,3,170,3,low,F,21,1588
5181,A,Road,4,4,148,3,medium,F,5,4892
8952,F,Ship,6,5,150,3,medium,M,3,5747
169,D,Ship,4,2,250,3,low,F,53,2478
3407,C,Road,3,2,272,3,low,M,2,4459
8767,D,Flight,5,5,182,3,low,F,9,5388
6104,F,Ship,3,3,133,3,low,M,5,5937
8818,B,Ship,6,3,137,8,low,F,6,5992
5438,F,Ship,4,3,192,3,medium,F,10,5190
3962,F,Road,5,1,199,2,medium,M,7,4660
5601,A,Road,3,1,232,2,medium,M,4,5806
4094,F,Road,5,1,143,3,low,M,5,5146
6199,D,Ship,3,5,175,3,medium,F,8,5471
7366,B,Ship,5,5,258,4,high,F,5,4562
9457,D,Flight,6,4,264,5,medium,F,7,1220
7156,B,Ship,4,5,239,5,low,F,7,1001
956,F,Flight,4,5,209,8,medium,F,59,2948
1897,D,Road,2,3,170,8,low,M,61,1240
824,F,Flight,5,3,178,2,medium,F,60,1830
1321,D,Ship,5,1,134,3,high,F,12,1775
2582,F,Road,4,3,162,2,medium,F,58,1708
4595,C,Ship,4,5,245,3,medium,F,2,5439
4668,F,Flight,3,3,149,2,medium,M,3,4527
4703,C,Ship,4,3,167,3,medium,M,5,5791
4941,A,Flight,3,5,251,3,high,F,4,4156
9273,A,Ship,4,1,195,3,medium,M,2,4682
6300,F,Flight,5,5,258,5,medium,M,7,1819
6864,F,Flight,6,3,297,4,medium,M,1,1080
8912,F,Flight,6,5,243,4,low,F,6,1898
26,F,Ship,3,1,225,4,low,M,29,3496
1255,D,Ship,3,1,203,4,medium,M,12,2779
5895,A,Flight,4,3,142,2,low,F,5,5502
2747,C,Flight,5,2,171,3,high,M,34,1029
8267,C,Ship,6,4,263,4,low,M,3,1276
1792,B,Flight,4,4,137,2,medium,M,37,1447
7385,C,Road,3,3,275,4,medium,M,2,4086
2603,C,Flight,4,4,220,2,medium,F,33,2897
5152,B,Ship,4,3,213,3,low,M,6,5447
9409,D,Ship,5,5,222,6,low,M,1,1962
3313,D,Ship,3,1,153,3,low,M,10,5121
9854,F,Road,4,3,250,6,medium,M,2,4246
7879,D,Ship,3,3,250,2,medium,F,8,5067
6899,C,Ship,2,2,212,4,medium,F,3,1284
9089,C,Ship,3,4,225,4,low,M,10,4460
6881,C,Ship,4,4,247,6,low,F,4,1044
4447,D,Ship,6,3,219,4,medium,M,6,4885
6778,B,Ship,5,1,249,3,medium,F,5,4392
1403,C,Ship,5,4,199,4,low,M,24,3443
8333,C,Road,6,3,246,4,medium,F,8,1741
4155,A,Ship,5,2,258,2,medium,F,4,5965
3833,C,Flight,4,1,215,3,low,F,2,5563
4495,D,Road,4,5,244,2,medium,F,7,5325
7306,B,Ship,6,1,232,6,low,M,4,5877
10730,F,Ship,5,4,232,5,medium,M,5,1861
4696,B,Ship,3,1,230,2,low,F,1,4970
5490,F,Flight,4,1,259,7,medium,F,4,5102
4418,F,Ship,3,2,207,2,low,M,9,4671
3189,A,Ship,3,3,213,10,medium,M,2,4847
5412,F,Ship,4,4,246,3,low,M,2,5473
4106,F,Flight,3,2,273,3,medium,F,2,4948
10018,B,Flight,5,4,235,3,medium,F,8,4636
635,C,Ship,3,1,141,3,low,M,6,1361
9215,C,Ship,4,2,156,3,low,F,1,5361
4220,F,Ship,5,4,264,3,medium,M,2,5716
10531,D,Road,3,5,263,3,medium,M,4,4081
10334,F,Ship,4,1,166,5,low,F,9,4472
3526,B,Ship,2,4,191,3,medium,F,6,4119
6854,F,Flight,4,3,182,3,high,F,3,5624
7468,B,Ship,5,1,245,5,low,F,5,1996
1727,C,Ship,5,2,150,3,medium,M,63,1807
4885,D,Ship,3,4,206,3,high,M,5,4022
9634,B,Ship,2,4,181,5,medium,F,9,1368
8816,F,Ship,4,4,268,3,low,F,9,4118
3543,A,Road,5,3,174,3,medium,F,7,5510
10850,F,Ship,3,4,168,3,medium,F,3,5303
715,D,Ship,4,3,143,2,medium,F,64,1910
5259,A,Ship,7,3,310,4,medium,M,8,1860
10696,B,Flight,3,5,222,3,low,F,10,5185
10818,F,Road,4,3,223,2,low,F,3,5765
641,C,Ship,4,4,157,2,low,F,2,1087
3048,F,Ship,3,3,138,2,medium,F,40,1117
7742,F,Ship,5,2,270,4,medium,M,8,1631
4584,F,Ship,2,2,170,3,high,F,7,4284
24,F,Ship,4,3,211,3,high,M,12,3922
5286,F,Ship,6,2,304,4,low,F,9,1392
5620,B,Flight,3,5,165,4,low,M,6,4795
4174,B,Ship,3,2,234,2,medium,M,8,4012
1256,F,Ship,4,5,196,3,medium,M,16,3722
4188,F,Ship,4,4,206,3,medium,F,10,4262
2291,C,Ship,4,2,273,4,low,F,26,3223
10007,C,Flight,3,4,216,3,low,F,3,5149
2636,F,Ship,4,3,204,3,low,M,30,3774
6437,C,Flight,2,1,173,2,high,M,1,4135
414,F,Flight,4,1,215,2,low,M,32,3066
954,F,Road,3,1,160,10,medium,F,29,1952
2871,A,Road,3,3,120,3,low,F,55,1534
5167,D,Ship,5,4,177,2,low,M,2,5618
6429,A,Road,3,5,139,2,low,M,2,5839
3249,A,Ship,4,3,148,3,high,F,7,5034
6588,F,Flight,6,1,254,4,medium,F,3,1488
10754,F,Ship,4,5,245,5,low,M,8,1841
3531,A,Ship,4,2,137,3,low,F,6,5271
2910,F,Ship,4,3,244,2,low,M,17,3125
828,F,Flight,4,2,209,2,low,F,23,2533
634,B,Ship,2,3,164,2,low,M,56,1491
979,D,Ship,3,3,267,2,low,F,52,2949
3363,A,Ship,3,2,206,3,high,F,1,4431
5245,D,Ship,4,2,184,3,low,M,10,4931
9783,A,Ship,3,4,213,3,high,M,7,5516
7256,F,Road,4,1,152,2,high,M,2,5396
9775,D,Ship,5,4,190,3,medium,F,4,4424
5475,A,Road,4,4,253,2,low,F,6,5892
10426,B,Flight,3,4,180,6,medium,F,3,5605
3740,F,Ship,3,5,159,3,medium,F,1,4314
4671,A,Flight,4,2,252,2,medium,F,6,5414
5780,F,Ship,6,3,272,4,low,M,5,1355
3686,F,Road,4,2,262,2,medium,M,3,4090
1590,F,Ship,4,2,199,2,medium,F,4,3351
123,A,Road,4,2,160,3,low,M,64,1714
5606,F,Road,4,4,179,3,medium,M,5,4061
235,D,Ship,2,1,139,3,low,F,39,1582
9454,B,Flight,5,3,230,5,medium,M,4,1123
7875,A,Ship,4,5,236,4,medium,M,1,4082
4200,F,Ship,3,3,194,3,medium,F,6,5721
6,F,Flight,3,1,162,3,medium,F,12,1417
136,B,Flight,3,5,157,3,medium,F,4,1889
5563,D,Ship,4,4,228,4,high,M,1,5573
7062,F,Ship,3,4,257,4,low,M,10,4415
10114,B,Road,6,5,282,4,low,M,10,4901
3789,A,Ship,3,3,163,3,low,M,5,5638
2179,D,Road,3,5,161,3,medium,F,10,1978
378,F,Ship,5,3,238,2,medium,F,21,2053
4596,F,Ship,4,2,192,4,medium,F,2,5503
6337,D,Ship,5,4,264,3,medium,M,10,4025
6516,F,Ship,6,2,293,5,medium,F,4,1281
5136,F,Ship,4,4,240,2,medium,F,4,5101
383,C,Ship,5,4,215,2,low,F,45,3501
8962,B,Ship,6,4,257,6,low,F,7,4265
2771,C,Ship,4,4,132,4,medium,F,44,1692
10325,C,Ship,4,1,269,3,low,F,7,5211
189,A,Ship,2,5,139,3,low,F,27,1233
9610,B,Ship,4,3,231,3,medium,F,8,5069
6244,B,Ship,4,2,252,3,medium,M,2,5769
157,D,Ship,6,3,275,5,low,M,41,2491
7656,F,Road,4,3,140,8,medium,M,8,4065
1426,B,Ship,5,2,239,2,medium,F,15,2471
10940,F,Road,5,4,242,5,low,F,10,1365
9536,F,Ship,2,2,156,3,low,F,5,4151
1356,F,Road,3,4,218,3,medium,F,4,3534
8397,A,Ship,3,3,239,2,medium,F,2,5625
6178,B,Flight,2,1,220,2,medium,F,6,4382
7899,A,Ship,3,4,273,2,medium,M,2,4219
10115,C,Road,3,2,156,2,medium,M,10,4276
3266,F,Road,4,2,227,3,low,M,2,4318
5058,F,Road,4,2,174,3,low,F,3,5920
2812,B,Ship,3,4,230,2,medium,F,15,2302
2671,D,Ship,5,2,246,2,low,F,4,3617
7941,A,Road,4,2,233,7,medium,F,5,5361
9651,A,Ship,6,1,117,7,medium,F,4,4211
2794,B,Ship,3,5,212,3,low,F,19,2703
6678,F,Ship,4,4,231,3,low,M,9,4305
9820,B,Ship,3,5,109,4,medium,F,4,4308
607,D,Ship,4,5,178,3,low,F,48,1819
3558,F,Flight,4,5,214,2,low,M,8,4512
574,B,Ship,4,3,108,6,low,F,22,1745
2169,A,Road,3,1,164,2,low,M,2,1104
3312,F,Ship,4,2,206,2,medium,M,4,5159
4936,B,Flight,3,2,178,3,low,M,4,5119
3073,D,Ship,5,3,254,2,medium,M,4,3297
